"","County","Decade","Num","Name","Genus","Species","Subspecies","Regions","Location","GPS","Habitat","ColMethod","Date","Year","Decade30","Invasion","Museum","Source","Notes","Population","Area","Urban_pop","Density","Prop_urban","COUNTY_CD","OBJECTID","COUNTY_SEA","ODOT_DISTR","FIPS_COUNT","POP_2010","POP_2000","POP_1990","STATE_PLAN","ELEVATION_","ELEVATION1","LAT_NORTH_","LAT_SOUTH_","LONG_EAST_","LONG_WEST_","AREA_SQMI","AREA_ID","created_us","created_da","last_edite","last_edi_1","SHAPE_STAr","SHAPE_STLe","geometry"
"51","Allen",2010,2384,"Harmonia axyridis","Harmonia","axyridis","","WLEB","Lima","","","","23-Jun-10",2010,"2010-2018","4Pquat","LLP","Museum","",106331,406.849,NA,261.352491956475,NA,"ALL",22,"LIMA",1,"39003",106331,108473,109755,"N",1070,750,40.921,40.642,-83.879,-84.398,406.65,4,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1839106784.46,196432.683379,c(464401.654727666, 308920.340996773)
"52","Allen",2010,2383,"Harmonia axyridis","Harmonia","axyridis","","WLEB","Lima","","","","23-Jun-10",2010,"2010-2018","4Pquat","LLP","Museum","",106331,406.849,NA,261.352491956475,NA,"ALL",22,"LIMA",1,"39003",106331,108473,109755,"N",1070,750,40.921,40.642,-83.879,-84.398,406.65,4,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1839106784.46,196432.683379,c(464401.654727666, 308920.340996773)
"53","Ashland",1930,500,"Anatis labiculata","Anatis","labiculata","","LEGP","Loudonville","","","","16-May-37",1937,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",26867,426.8442626,11141,62.9433316881135,0.414672274537537,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"54","Ashland",1930,275,"Chilocorus stigma","Chilocorus","stigma","","LEGP","Loudonville","","","","30-May-37",1937,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",26867,426.8442626,11141,62.9433316881135,0.414672274537537,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"55","Ashland",1970,899,"Coleomegilla maculata","Coleomegilla","maculata","","LEGP","Loudonville Village,  Mohican State Park","","","","19-Jul-73",1973,"1950-1970","1Pre-invasion","Boonshoft Musuem of Discovery","Museum","",43303,426.844259,NA,101.449179851802,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"56","Ashland",1980,2109,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","","","","","24-May-86",1986,"1980-2000","2Csept","Brigham Young University","Museum","",46178,426.844262,NA,108.184656819868,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"57","Ashland",1980,2157,"Cycloneda munda","Cycloneda","munda","","LEGP","","","","","24-May-86",1986,"1980-2000","2Csept","Brigham Young University","Museum","",46178,426.844262,NA,108.184656819868,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"58","Ashland",1980,2159,"Cycloneda munda","Cycloneda","munda","","LEGP","","","","","24-May-86",1986,"1980-2000","2Csept","Brigham Young University","Museum","",46178,426.844262,NA,108.184656819868,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"59","Ashland",1980,2156,"Cycloneda munda","Cycloneda","munda","","LEGP","","","","","24-May-86",1986,"1980-2000","2Csept","Brigham Young University","Museum","",46178,426.844262,NA,108.184656819868,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"60","Ashland",1980,2142,"Coleomegilla maculata","Coleomegilla","maculata","","LEGP","","","","","24-May-86",1986,"1980-2000","2Csept","Brigham Young University","Museum","",46178,426.844262,NA,108.184656819868,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"61","Ashland",1980,2118,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","","","","","24-May-86",1986,"1980-2000","2Csept","Brigham Young University","Museum","",46178,426.844262,NA,108.184656819868,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"62","Ashland",1980,2119,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","","","","","24-May-86",1986,"1980-2000","2Csept","Brigham Young University","Museum","",46178,426.844262,NA,108.184656819868,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"63","Ashland",1980,2139,"Adalia bipunctata","Adalia","bipunctata","","LEGP","","","","","24-May-86",1986,"1980-2000","2Csept","Brigham Young University","Museum","",46178,426.844262,NA,108.184656819868,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"64","Ashland",1980,2143,"Coleomegilla maculata","Coleomegilla","maculata","","LEGP","","","","","24-May-86",1986,"1980-2000","2Csept","Brigham Young University","Museum","",46178,426.844262,NA,108.184656819868,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"65","Ashland",1980,2158,"Cycloneda munda","Cycloneda","munda","","LEGP","","","","","24-May-86",1986,"1980-2000","2Csept","Brigham Young University","Museum","",46178,426.844262,NA,108.184656819868,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"66","Ashland",2000,519,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Jeromesville","","","","5-Aug-01",2001,"1980-2000","3Haxyridis","Enns Entomology Museum","Museum","",52523,426.8462,24136,123.04900453606,0.459532014546008,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"67","Ashland",2000,520,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Jeromesville","","","","5-Aug-01",2001,"1980-2000","3Haxyridis","Enns Entomology Museum","Museum","",52523,426.8462,24136,123.04900453606,0.459532014546008,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"68","Ashland",2000,517,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Jeromesville","","","","3-Aug-01",2001,"1980-2000","3Haxyridis","Enns Entomology Museum","Museum","",52523,426.8462,24136,123.04900453606,0.459532014546008,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"69","Ashland",2000,515,"Harmonia axyridis","Harmonia","axyridis","","LEGP","2 mi. south of Savannah","","","","2-Aug-01",2001,"1980-2000","3Haxyridis","Enns Entomology Museum","Museum","",52523,426.8462,24136,123.04900453606,0.459532014546008,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"70","Ashland",2000,521,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Jeromesville","","","","5-Aug-01",2001,"1980-2000","3Haxyridis","Enns Entomology Museum","Museum","",52523,426.8462,24136,123.04900453606,0.459532014546008,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"71","Ashland",2000,516,"Harmonia axyridis","Harmonia","axyridis","","LEGP","County Road 2000, Jeromesville","","","","2-Aug-01",2001,"1980-2000","3Haxyridis","Enns Entomology Museum","Museum","",52523,426.8462,24136,123.04900453606,0.459532014546008,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"72","Ashland",2000,518,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Jeromesville","","","","5-Aug-01",2001,"1980-2000","3Haxyridis","Enns Entomology Museum","Museum","",52523,426.8462,24136,123.04900453606,0.459532014546008,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"73","Ashland",2010,4911,"Propylea quatuordecimpunctata","Propylea","quatuordecimpunctata","","LEGP","179 Ronald Ave, Ashland, OH","40.868767; -82.300794","home garden","sticky trap","",2014,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  972 ",53139,426.799,NA,124.505914962312,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"74","Ashland",2010,4362,"Coleomegilla maculata","Coleomegilla","maculata","","LEGP","179 Ronald Ave, Ashland, OH","40.868767; -82.300794","home garden","sticky trap","",2014,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  971 ",53139,426.799,NA,124.505914962312,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"75","Ashland",2010,4910,"Propylea quatuordecimpunctata","Propylea","quatuordecimpunctata","","LEGP","179 Ronald Ave, Ashland, OH","40.868767; -82.300794","home garden","sticky trap","",2014,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  972 ",53139,426.799,NA,124.505914962312,NA,"ASD",24,"ASHLAND",3,"39005",53139,52523,47507,"N",1400,920,41.067,40.555,-82.124,-82.438,426.68,6,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,1933006667.21,217578.738333,c(619342.670736023, 315990.859734612)
"76","Ashtabula",1890,2973,"Brachiacantha ursina","Brachiacantha","ursina","","LEGP","Ashtabula, Ashtabula Co., OH","","","","21 july 1899",1899,"1890-1910","1Pre-invasion","Ohio State University, C.A. Triplehorn Insect Collection","Museum","OSUC 222940",43655,709.7655449,11579,61.5062259836107,0.26523880426068,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"77","Ashtabula",1890,4198,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","Ashtabula, Ashtabula Co., OH","","","","21-Jul-1899",1899,"1890-1910","1Pre-invasion","Ohio State University, C.A. Triplehorn Insect Collection","Museum","OSUC 760440",43655,709.7655449,11579,61.5062259836107,0.26523880426068,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"78","Ashtabula",1900,3615,"Cycloneda munda","Cycloneda","munda","","LEGP","Jefferson, Ashtabula Co., OH","","","","1-Aug-08",1908,"1890-1910","1Pre-invasion","Ohio State University, C.A. Triplehorn Insect Collection","Museum","OSUC 550708",51448,709.7655449,20082,72.4859080152286,0.390335873114601,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"79","Ashtabula",1900,3934,"Hippodamia parenthesis","Hippodamia","parenthesis","","LEGP","Jefferson, Ashtabula Co., OH","","","","1-Aug-08",1908,"1890-1910","1Pre-invasion","Ohio State University, C.A. Triplehorn Insect Collection","Museum","OSUC 550643",51448,709.7655449,20082,72.4859080152286,0.390335873114601,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"80","Ashtabula",1900,3614,"Cycloneda munda","Cycloneda","munda","","LEGP","Jefferson, Ashtabula Co., OH","","","","1-Aug-08",1908,"1890-1910","1Pre-invasion","Ohio State University, C.A. Triplehorn Insect Collection","Museum","OSUC 550707",51448,709.7655449,20082,72.4859080152286,0.390335873114601,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"81","Ashtabula",1910,3843,"Hippodamia convergens","Hippodamia","convergens","","LEGP","Jefferson, Ashtabula Co., OH","","","","1-Jul-15",1915,"1890-1910","1Pre-invasion","Ohio State University, C.A. Triplehorn Insect Collection","Museum","OSUC 550479",59547,709.7655449,26585,83.8967183288528,0.44645406149764,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"82","Ashtabula",1910,3618,"Cycloneda munda","Cycloneda","munda","","LEGP","Jefferson, Ashtabula Co., OH","","","","26-Jul-15",1915,"1890-1910","1Pre-invasion","Ohio State University, C.A. Triplehorn Insect Collection","Museum","OSUC 550717",59547,709.7655449,26585,83.8967183288528,0.44645406149764,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"83","Ashtabula",1910,427,"Brachiacantha ursina","Brachiacantha","ursina","","LEGP","","","","","7-Aug-15",1915,"1890-1910","1Pre-invasion","Smithsonian NMNH","Museum","",59547,709.7655449,26585,83.8967183288528,0.44645406149764,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"84","Ashtabula",1920,145,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","Pierpont","","","","6-Aug-27",1927,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",65545,709.7655449,34506,92.3473962225579,0.526447478831337,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"85","Ashtabula",1920,316,"Hyperaspis�undulata","Hyperaspis","undulata","","LEGP","North Kingsville","","","","24-Jun-26",1926,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",65545,709.7655449,34506,92.3473962225579,0.526447478831337,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"86","Ashtabula",1920,367,"Coccinella novemnotata","Coccinella","novemnotata","","LEGP","Pierpont","","","","6-Aug-27",1927,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",65545,709.7655449,34506,92.3473962225579,0.526447478831337,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"87","Ashtabula",1920,473,"Hippodamia glacialis","Hippodamia","glacialis","","LEGP","North Kingsville","","","","26-Jun-26",1926,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",65545,709.7655449,34506,92.3473962225579,0.526447478831337,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"88","Ashtabula",1920,318,"Hyperaspis�undulata","Hyperaspis","undulata","","LEGP","North Kingsville","","","","23-Jun-26",1926,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",65545,709.7655449,34506,92.3473962225579,0.526447478831337,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"89","Ashtabula",1920,128,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","Pierpont","","","","6-Aug-27",1927,"1920-1940","1Pre-invasion","Cleveland Museum of Natural History","Museum","",65545,709.7655449,34506,92.3473962225579,0.526447478831337,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"90","Ashtabula",1920,2715,"Coccinella trifasciata","Coccinella","trifasciata","","LEGP","Geneva-on-the-Lake","","","","24-Jul-27",1927,"1920-1940","1Pre-invasion","Carnegie Museum of Natural History","Museum","",65545,709.7655449,34506,92.3473962225579,0.526447478831337,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"91","Ashtabula",1920,3668,"Cycloneda munda","Cycloneda","munda","","LEGP","Geneva, Ashtabula Co., OH","","","","10-Jul-23",1923,"1920-1940","1Pre-invasion","Ohio State University, C.A. Triplehorn Insect Collection","Museum","OSUC 769908",65545,709.7655449,34506,92.3473962225579,0.526447478831337,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
"92","Ashtabula",1930,1474,"Hippodamia convergens","Hippodamia","convergens","","LEGP","Saybrook Twnp","","","","22-Jun-37",1937,"1920-1940","1Pre-invasion","Michigan State University, A.J. Cook Arthropod Research Collection","Museum","",68361,709.7655449,36783,96.3149035497792,0.538069952165709,"ATB",26,"JEFFERSON",4,"39007",101497,102728,99821,"N",1190,575,41.962,41.497,-80.518,-81.004,709.79,8,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,3300371896.02,250153.536907,c(745894.530768178, 413092.799537429)
