Num,Name,Genus,Species,Subspecies,County,Regions,Landscape,Location,GPS,Habitat,ColMethod,Date,Year,Decade,Decade30,Invasion,Museum,Source,Notes
1471,Hippodamia convergens,Hippodamia,convergens,,Ashtabula,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1472,Hippodamia convergens,Hippodamia,convergens,,Ashtabula,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1473,Hippodamia convergens,Hippodamia,convergens,,Ashtabula,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1474,Hippodamia convergens,Hippodamia,convergens,,Ashtabula,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1559,Hippodamia parenthesis,Hippodamia,parenthesis,,Ashtabula,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1560,Hippodamia parenthesis,Hippodamia,parenthesis,,Ashtabula,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1561,Hippodamia parenthesis,Hippodamia,parenthesis,,Ashtabula,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1562,Hippodamia parenthesis,Hippodamia,parenthesis,,Ashtabula,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1610,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,tibialis,Ashtabula,LEGP,Rural,Saybrook Twnp,,,,22-Jun-37,1937,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
2163,Coccinella septempunctata,Coccinella,septempunctata,,Ashtabula,LEGP,Rural,,,,,24-Apr-89,1989,1980,1980-2000,2Csept,Brigham Young University,Museum,
2260,Anatis labiculata,Anatis,labiculata,,Ashtabula,LEGP,Rural,Jefferson,,,,18-Nov-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2262,Anatis mali,Anatis,mali,,Ashtabula,LEGP,Rural,Geneva,,,,23-Sep-13,2013,2010,2010-2018,4Pquat,LLP,Museum,
2444,Harmonia axyridis,Harmonia,axyridis,,Ashtabula,LEGP,Rural,Kingsville,,,,2-Aug-14,2014,2010,2010-2018,4Pquat,LLP,Museum,
2715,Coccinella trifasciata,Coccinella,trifasciata,,Ashtabula,LEGP,Rural,Geneva-on-the-Lake,,,,24-Jul-27,1927,1920,1920-1940,1Pre-invasion,Carnegie Museum of Natural History,Museum,
2973,Brachiacantha ursina,Brachiacantha,ursina,,Ashtabula,LEGP,Rural,"Ashtabula, Ashtabula Co., OH",,,,21 july 1899,1899,1890,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 222940
3035,Chilocorus stigma,Chilocorus,stigma,,Ashtabula,LEGP,Rural,OH,,,,,1970,1970,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 538008
3614,Cycloneda munda,Cycloneda,munda,,Ashtabula,LEGP,Rural,"Jefferson, Ashtabula Co., OH",,,,1-Aug-08,1908,1900,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550707
3615,Cycloneda munda,Cycloneda,munda,,Ashtabula,LEGP,Rural,"Jefferson, Ashtabula Co., OH",,,,1-Aug-08,1908,1900,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550708
3618,Cycloneda munda,Cycloneda,munda,,Ashtabula,LEGP,Rural,"Jefferson, Ashtabula Co., OH",,,,26-Jul-15,1915,1910,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550717
3668,Cycloneda munda,Cycloneda,munda,,Ashtabula,LEGP,Rural,"Geneva, Ashtabula Co., OH",,,,10-Jul-23,1923,1920,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769908
3843,Hippodamia convergens,Hippodamia,convergens,,Ashtabula,LEGP,Rural,"Jefferson, Ashtabula Co., OH",,,,1-Jul-15,1915,1910,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550479
3930,Hippodamia parenthesis,Hippodamia,parenthesis,,Ashtabula,LEGP,Rural,"Chestnut Grove, along beach, Geneva Twp., Ashtabula Co., OH",,,,10-Jun-34,1934,1930,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550611
3934,Hippodamia parenthesis,Hippodamia,parenthesis,,Ashtabula,LEGP,Rural,"Jefferson, Ashtabula Co., OH",,,,1-Aug-08,1908,1900,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550643
4198,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Ashtabula,LEGP,Rural,"Ashtabula, Ashtabula Co., OH",,,,21-Jul-1899,1899,1890,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 760440
4695,Hippodamia variegata,Hippodamia,variegata,,Ashtabula,LEGP,Rural,"2625 State Rte 84, Kingsville, Ohio",40.987767; -81.636701,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  338 
4714,Hippodamia variegata,Hippodamia,variegata,,Ashtabula,LEGP,Rural,"7537 Poore Road, Conneaut, Ohio",41.933214; -80.647114,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  268 
4851,Hyperaspis�undulata,Hyperaspis,undulata,,Ashtabula,LEGP,Rural,"7537 Poore Road, Conneaut, Ohio",41.933214; -80.647114,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  268 
4852,Hyperaspis�undulata,Hyperaspis,undulata,,Ashtabula,LEGP,Rural,"7537 Poore Road, Conneaut, Ohio",41.933214; -80.647114,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  268 
4890,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Ashtabula,LEGP,Rural,"7537 Poore Road, Conneaut, Ohio",41.933214; -80.647114,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  267 
5040,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Ashtabula,LEGP,Rural,"7537 Poore Road, Conneaut, Ohio",41.933214; -80.647114,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  267 
399,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,,,,,2-May-55,1955,1950,1950-1970,1Pre-invasion,Smithsonian NMNH,Museum,
422,Anatis labiculata,Anatis,labiculata,,Athens,AP,Rural,,,,,12-May-55,1955,1950,1950-1970,1Pre-invasion,Smithsonian NMNH,Museum,
423,Anatis labiculata,Anatis,labiculata,,Athens,AP,Rural,,,,,18-Apr-55,1955,1950,1950-1970,1Pre-invasion,Smithsonian NMNH,Museum,
585,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,7-Apr-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
586,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,8-Jun-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
587,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,7-Apr-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
588,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,15-May-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
589,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,15-May-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
590,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,16-May-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
592,Coleomegilla maculata,Coleomegilla,maculata,fuscilabris,Athens,AP,Rural,,,,,15-May-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
593,Coleomegilla maculata,Coleomegilla,maculata,fuscilabris,Athens,AP,Rural,,,,,24-Jun-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
594,Coleomegilla maculata,Coleomegilla,maculata,fuscilabris,Athens,AP,Rural,,,,,24-Jun-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
595,Coleomegilla maculata,Coleomegilla,maculata,fuscilabris,Athens,AP,Rural,,,,,24-Jun-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
596,Coleomegilla maculata,Coleomegilla,maculata,fuscilabris,Athens,AP,Rural,,,,,24-Jun-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
597,Coleomegilla maculata,Coleomegilla,maculata,fuscilabris,Athens,AP,Rural,,,,,24-Jun-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
598,Coleomegilla maculata,Coleomegilla,maculata,fuscilabris,Athens,AP,Rural,,,,,24-Jun-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
599,Coleomegilla maculata,Coleomegilla,maculata,fuscilabris,Athens,AP,Rural,,,,,7-Apr-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
600,Coleomegilla maculata,Coleomegilla,maculata,fuscilabris,Athens,AP,Rural,,,,,16-May-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
601,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,Athens,,,,7-Apr-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
602,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,Athens,,,,24-Oct-30,1930,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
603,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,Athens,,,,29-Oct-30,1930,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
604,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,Athens,,,,15-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
605,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,Athens,,,,15-May-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
606,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,Athens,,,,24-Oct-30,1930,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
612,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,tibialis,Athens,AP,Rural,Athens,,,,2-Jul-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
613,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,tibialis,Athens,AP,Rural,Athens,,,,4-Jul-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
614,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,tibialis,Athens,AP,Rural,Athens,,,,4-Jul-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
615,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,tibialis,Athens,AP,Rural,Athens,,,,5-Jul-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
616,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,tibialis,Athens,AP,Rural,Athens,,,,4-Jul-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
617,Chilocorus stigma,Chilocorus,stigma,,Athens,AP,Rural,Athens,,,,21-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
620,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,22-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
621,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,22-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
622,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,30-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
623,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,30-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
624,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,30-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
625,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,22-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
626,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,30-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
627,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,22-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
628,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,27-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
629,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,22-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
630,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,8-Jun-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
631,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,Athens,,,,30-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
638,Brachiacantha ursina,Brachiacantha,ursina,,Athens,AP,Rural,Athens,,,,30-Jun-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
639,Brachiacantha ursina,Brachiacantha,ursina,,Athens,AP,Rural,Athens,,,,25-Jun-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
640,Brachiacantha ursina,Brachiacantha,ursina,,Athens,AP,Rural,Athens,,,,30-Jun-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
648,Brachiacantha ursina,Brachiacantha,ursina,,Athens,AP,Rural,,,,,30-Jun-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
649,Brachiacantha ursina,Brachiacantha,ursina,,Athens,AP,Rural,,,,,25-Jun-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
650,Brachiacantha ursina,Brachiacantha,ursina,,Athens,AP,Rural,,,,,25-Jun-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
651,Brachiacantha ursina,Brachiacantha,ursina,,Athens,AP,Rural,,,,,30-Jun-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
652,Chilocorus stigma,Chilocorus,stigma,,Athens,AP,Rural,,,,,21-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
653,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,7-Apr-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
654,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,8-Jun-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
655,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,7-Apr-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
656,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,15-May-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
657,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,15-May-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
658,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,16-May-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
659,Hippodamia convergens,Hippodamia,convergens,,Athens,AP,Rural,Athens,,,,16-May-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
661,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,,,,,7-Apr-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
662,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,,,,,24-Oct-30,1930,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
663,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,,,,,29-Oct-30,1930,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
664,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,,,,,15-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
665,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,,,,,15-May-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
666,Hippodamia parenthesis,Hippodamia,parenthesis,,Athens,AP,Rural,,,,,24-Oct-30,1930,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
671,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,Athens,AP,Rural,,,,,2-Jul-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
672,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,Athens,AP,Rural,,,,,4-Jul-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
673,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,Athens,AP,Rural,,,,,4-Jul-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
674,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,Athens,AP,Rural,,,,,5-Jul-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
675,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,Athens,AP,Rural,,,,,5-Aug-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
676,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,Athens,AP,Rural,,,,,4-Jul-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
677,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,Athens,AP,Rural,,,,,19-Jun-31,1931,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
678,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,22-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
679,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,22-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
680,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,30-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
681,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,30-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
682,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,30-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
683,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,22-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
684,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,30-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
685,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,22-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
686,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,27-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
687,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,22-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
688,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,8-Jun-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
689,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Athens,AP,Rural,,,,,30-May-32,1932,1930,1920-1940,1Pre-invasion,California Academy of Sciences,Museum,
735,Adalia bipunctata,Adalia,bipunctata,,Athens,AP,Rural,Athens,,rosebush,,25-Jun-83,1983,1980,1980-2000,2Csept,Mississippi (State) Entomological Museum,Museum,
1223,Adalia bipunctata,Adalia,bipunctata,,Athens,AP,Rural,Canaan Twnp.,,,,2-Nov-54,1954,1950,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1224,Adalia bipunctata,Adalia,bipunctata,,Athens,AP,Rural,Canaan Twnp.,,,,2-Nov-54,1954,1950,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1225,Adalia bipunctata,Adalia,bipunctata,,Athens,AP,Rural,Canaan Twnp.,,,,2-Nov-54,1954,1950,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1226,Adalia bipunctata,Adalia,bipunctata,,Athens,AP,Rural,Canaan Twnp.,,,,2-Nov-54,1954,1950,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1227,Adalia bipunctata,Adalia,bipunctata,,Athens,AP,Rural,Canaan Twnp.,,,,2-Nov-54,1954,1950,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1228,Adalia bipunctata,Adalia,bipunctata,,Athens,AP,Rural,Canaan Twnp.,,,,3-Nov-59,1959,1950,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1229,Adalia bipunctata,Adalia,bipunctata,,Athens,AP,Rural,Canaan Twnp.,,,,3-Nov-59,1959,1950,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1230,Adalia bipunctata,Adalia,bipunctata,,Athens,AP,Rural,Canaan Twnp.,,,,3-Nov-59,1959,1950,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
